Time (ms),Conductance,X,Y,Z
18619,0,181.46,-4.49,5.0
18730,0,181.46,-4.49,5.0
18839,0,181.46,-4.49,5.0
18949,0,181.46,-4.49,5.0
19054,0,181.46,-4.49,5.0
19165,0,181.46,-4.49,5.0
19280,0,181.46,-4.49,5.0
19403,0,181.46,-4.49,5.0
19495,0,181.46,-4.49,5.0
19605,0,181.46,-4.49,5.0
19712,0,181.46,-4.49,5.0
19826,0,181.46,-4.49,5.0
19929,0,181.46,-4.49,5.0
20040,0,181.46,-4.49,5.0
20150,0,181.46,-4.49,5.0
20261,0,181.46,-4.49,5.0
20390,0,181.46,-4.49,5.0
20480,0,181.46,-4.49,5.0
20590,0,181.46,-4.49,5.0
20694,0,181.46,-4.49,5.0
20810,0,181.46,-4.49,5.0
20937,0,181.46,-4.49,5.0
21024,0,181.46,-4.49,5.0
21134,0,181.46,-4.49,5.0
21241,0,181.46,-4.49,5.0
21354,0,181.46,-4.49,5.0
21485,0,181.46,-4.49,5.0
21570,0,181.46,-4.49,5.0
21679,0,181.46,-4.49,5.0
21789,0,181.46,-4.49,5.0
21923,0,181.46,-4.49,5.0
22009,0,181.46,-4.49,5.0
22119,0,181.46,-4.49,5.0
22228,0,181.46,-4.49,5.0
22336,0,181.46,-4.49,5.0
22461,0,181.46,-4.49,5.0
22554,0,181.46,-4.49,5.0
22665,0,181.46,-4.49,5.0
22775,0,181.46,-4.49,5.0
22904,0,181.46,-4.49,5.0
22993,0,181.46,-4.49,5.0
23104,0,181.46,-4.49,5.0
23212,0,181.46,-4.49,5.0
23321,0,181.46,-4.49,5.0
23432,0,181.46,-4.49,5.0
23539,0,181.46,-4.49,5.0
23649,0,181.46,-4.49,5.0
23765,0,181.46,-4.49,5.0
23876,0,181.46,-4.49,5.0
23983,0,181.46,-4.49,5.0
24111,0,181.46,-4.49,5.0
24209,0,181.46,-4.49,5.0
24306,0,181.46,-4.49,5.0
24429,0,181.46,-4.49,5.0
24532,0,181.46,-4.49,5.0
24647,0,181.46,-4.49,5.0
24744,0,181.46,-4.49,5.0
24872,0,181.46,-4.49,5.0
24975,0,181.46,-4.49,5.0
25089,0,181.46,-4.49,5.0
25179,0,181.46,-4.49,5.0
25304,0,181.46,-4.49,5.0
25399,0,181.46,-4.49,5.0
25510,0,181.46,-4.49,5.0
25636,0,181.46,-4.49,5.0
25728,0,181.46,-4.49,5.0
25862,0,181.46,-4.49,5.0
25944,0,181.46,-4.49,5.0
26055,0,181.46,-4.49,5.0
26165,0,181.46,-4.49,5.0
26274,0,181.46,-4.49,5.0
26406,0,181.46,-4.49,5.0
26494,0,181.46,-4.49,5.0
26605,0,181.46,-4.49,5.0
26712,0,181.46,-4.49,5.0
26821,0,181.46,-4.49,5.0
26953,0,181.46,-4.49,5.0
27039,0,181.46,-4.49,5.0
27149,0,181.46,-4.49,5.0
27259,0,181.46,-4.49,5.0
27374,0,181.46,-4.49,5.0
27480,0,181.46,-4.49,5.0
31090,0,186.46,0.51,20.0
31097,0,186.46,0.51,20.0
31103,0,186.46,0.51,20.0
31207,0,186.46,0.51,20.0
31305,0,186.46,0.51,20.0
31415,0,186.46,0.51,20.0
31525,0,186.46,0.51,20.0
31634,0,186.46,0.51,20.0
31750,0,186.46,0.51,20.0
31855,0,186.46,0.51,20.0
31964,0,186.46,0.51,20.0
32069,0,186.46,0.51,20.0
32181,0,186.46,0.51,20.0
32295,0,186.46,0.51,20.0
32400,0,186.46,0.51,20.0
32510,0,181.46,-4.49,5.0
32620,0,181.46,-4.49,5.0
32736,0,181.46,-4.49,5.0
32852,0,181.46,-4.49,5.0
32946,0,181.46,-4.49,5.0
33055,0,181.46,-4.49,5.0
33164,0,181.46,-4.49,5.0
33283,0,181.46,-4.49,5.0
33382,0,181.46,-4.49,5.0
33494,0,181.46,-4.49,5.0
33605,0,181.46,-4.49,5.0
33715,0,181.46,-4.49,5.0
33824,0,181.46,-4.49,5.0
33950,0,181.46,-4.49,5.0
34048,0,181.46,-4.49,5.0
34166,0,181.46,-4.49,5.0
34275,0,181.46,-4.49,5.0
34392,0,181.46,-4.49,5.0
34487,0,181.46,-4.49,5.0
34610,0,181.46,-4.49,5.0
34713,0,181.46,-4.49,5.0
34821,0,181.46,-4.49,5.0
34928,0,181.46,-4.49,5.0
35037,0,181.46,-4.49,5.0
35134,0,181.46,-4.49,5.0
35245,0,181.46,-4.49,5.0
35355,0,181.46,-4.49,5.0
35464,0,181.46,-4.49,5.0
35576,0,181.46,-4.49,10.0
35679,0,181.46,-4.49,10.0
35687,0,181.46,-4.49,10.0
35694,0,181.46,-4.49,10.0
35789,0,181.46,-4.49,10.0
35796,0,181.46,-4.49,10.0
35805,0,181.46,-4.49,10.0
35899,0,181.46,-4.49,10.0
36009,0,181.46,-4.49,10.0
36124,0,181.46,-4.49,10.0
36229,0,181.46,-4.49,10.0
36340,0,181.46,-4.49,10.0
36445,0,181.46,-4.49,10.0
36559,0,181.46,-4.49,10.0
36665,0,181.46,-4.49,10.0
36774,0,181.46,-4.49,10.0
36884,0,181.46,-4.49,10.0
36995,0,181.46,-4.49,10.0
37122,0,181.46,-4.49,10.0
37215,0,181.46,-4.49,10.0
37324,0,181.46,-4.49,10.0
37429,0,181.46,-4.49,10.0
37559,0,181.46,-4.49,10.0
37649,0,181.46,-4.49,10.0
37760,0,181.46,-4.49,10.0
37869,0,181.46,-4.49,10.0
37997,0,181.46,-4.49,10.0
38089,0,181.46,-4.49,10.0
38195,0,181.46,-4.49,10.0
38304,0,181.46,-4.49,10.0
38414,0,181.46,-4.49,10.0
38538,0,181.46,-4.49,10.0
38635,0,181.46,-4.49,10.0
38747,0,181.46,-4.49,10.0
38854,0,181.46,-4.49,10.0
38965,0,181.46,-4.49,10.0
39084,0,181.46,-4.49,10.0
39179,0,181.46,-4.49,10.0
39290,0,181.46,-4.49,10.0
39400,0,181.46,-4.49,10.0
39508,0,181.46,-4.49,10.0
39637,0,181.46,-4.49,10.0
39730,0,181.46,-4.49,10.0
39840,0,181.46,-4.49,10.0
39945,0,181.46,-4.49,10.0
40054,0,181.46,-4.49,10.0
40183,0,181.46,-4.49,10.0
40275,0,181.46,-4.49,10.0
40384,0,181.46,-4.49,10.0
40497,0,181.46,-4.49,10.0
40604,0,181.46,-4.49,10.0
40731,0,181.46,-4.49,10.0
40820,0,181.46,-4.49,10.0
40930,0,181.46,-4.49,10.0
41039,0,181.46,-4.49,10.0
41171,0,181.46,-4.49,10.0
41260,0,181.46,-4.49,10.0
41369,0,181.46,-4.49,10.0
41481,0,181.46,-4.49,10.0
41594,0,181.46,-4.49,10.0
41709,0,181.46,-4.49,10.0
41805,0,181.46,-4.49,10.0
41913,0,181.46,-4.49,10.0
42025,0,181.46,-4.49,10.0
42132,0,181.46,-4.49,10.0
42247,0,181.46,-4.49,10.0
42354,0,181.46,-4.49,10.0
42464,0,181.46,-4.49,10.0
42573,0,181.46,-4.49,10.0
42679,0,181.46,-4.49,10.0
