Time (ms),Conductance,X,Y,Z
8034,0,198.55,-4.81,20.0
8039,0,198.55,-4.81,20.0
8142,0,198.55,-4.81,20.0
8251,0,198.55,-4.81,20.0
8259,0,198.55,-4.81,20.0
8266,0,198.55,-4.81,20.0
8382,0,198.55,-4.81,20.0
8390,0,198.55,-4.81,20.0
8398,0,198.55,-4.81,20.0
8474,0,198.55,-4.81,20.0
8584,0,198.55,-4.81,20.0
8593,0,198.55,-4.81,20.0
8599,0,198.55,-4.81,20.0
8700,0,198.55,-4.81,20.0
8811,0,198.55,-4.81,20.0
8817,0,198.55,-4.81,20.0
8823,0,198.55,-4.81,20.0
8939,0,198.55,-4.81,20.0
8956,0,198.55,-4.81,20.0
8962,0,198.55,-4.81,20.0
9013,0,198.55,-4.81,20.0
9123,0,198.55,-4.81,20.0
9130,0,198.55,-4.81,20.0
9135,0,198.55,-4.81,20.0
9237,0,198.55,-4.81,20.0
9244,0,198.55,-4.81,20.0
9262,0,198.55,-4.81,20.0
9371,0,198.55,-4.81,20.0
9464,0,198.55,-4.81,20.0
9473,0,198.55,-4.81,20.0
9480,0,198.55,-4.81,20.0
9558,0,198.55,-4.81,20.0
9668,0,198.55,-4.81,20.0
9678,0,198.55,-4.81,20.0
9685,0,198.55,-4.81,20.0
9798,0,198.55,-4.81,20.0
9805,0,198.55,-4.81,20.0
9812,0,198.55,-4.81,20.0
9886,0,198.55,-4.81,20.0
9998,0,198.55,-4.81,20.0
10010,0,198.55,-4.81,20.0
10018,0,198.55,-4.81,20.0
10107,0,198.55,-4.81,20.0
10115,0,198.55,-4.81,20.0
10121,0,198.55,-4.81,20.0
10219,0,198.55,-4.81,20.0
10344,0,198.55,-4.81,20.0
10351,0,198.55,-4.81,20.0
10360,0,198.55,-4.81,20.0
10437,0,198.55,-4.81,20.0
10543,0,198.55,-4.81,20.0
10552,0,198.55,-4.81,20.0
10559,0,198.55,-4.81,20.0
10653,0,198.55,-4.81,20.0
10660,0,198.55,-4.81,20.0
10666,0,198.55,-4.81,20.0
10768,0,198.55,-4.81,20.0
10872,0,198.55,-4.81,20.0
10878,0,198.55,-4.81,20.0
10886,0,198.55,-4.81,20.0
10982,0,198.55,-4.81,20.0
10990,0,198.55,-4.81,20.0
10996,0,198.55,-4.81,20.0
11092,0,198.55,-4.81,20.0
11200,0,198.55,-4.81,20.0
11206,0,198.55,-4.81,20.0
11212,0,198.55,-4.81,20.0
11312,0,198.55,-4.81,20.0
11418,0,198.55,-4.81,20.0
11427,0,198.55,-4.81,20.0
11436,0,198.55,-4.81,20.0
11528,0,198.55,-4.81,20.0
11549,0,198.55,-4.81,20.0
11556,0,198.55,-4.81,20.0
11637,0,198.55,-4.81,20.0
11747,0,198.55,-4.81,20.0
11756,0,198.55,-4.81,20.0
11763,0,198.55,-4.81,20.0
11860,0,198.55,-4.81,20.0
11869,0,198.55,-4.81,20.0
11876,0,198.55,-4.81,20.0
11965,0,198.55,-4.81,20.0
12078,0,198.55,-4.81,20.0
12088,0,198.55,-4.81,20.0
12096,0,198.55,-4.81,20.0
12188,0,198.55,-4.81,20.0
12294,0,198.55,-4.81,20.0
12302,0,198.55,-4.81,20.0
12311,0,198.55,-4.81,20.0
12422,0,198.55,-4.81,20.0
12430,0,198.55,-4.81,20.0
12437,0,198.55,-4.81,20.0
12514,0,198.55,-4.81,20.0
12621,0,198.55,-4.81,20.0
12629,0,198.55,-4.81,20.0
12638,0,198.55,-4.81,20.0
12732,0,198.55,-4.81,20.0
12740,0,198.55,-4.81,20.0
12748,0,198.55,-4.81,20.0
12848,0,210.13,12.46,20.0
12951,0,210.13,12.46,20.0
12960,0,210.13,12.46,20.0
12967,0,210.13,12.46,20.0
13062,0,210.13,12.46,20.0
13167,0,210.13,12.46,20.0
13175,0,210.13,12.46,20.0
13182,0,210.13,12.46,20.0
13275,0,210.13,12.46,20.0
13283,0,210.13,12.46,20.0
13290,0,210.13,12.46,20.0
13407,0,210.13,12.46,20.0
13498,0,210.13,12.46,20.0
13506,0,210.13,12.46,20.0
13514,0,210.13,12.46,20.0
13606,0,210.13,12.46,20.0
13615,0,210.13,12.46,20.0
13623,0,210.13,12.46,20.0
13717,0,210.13,12.46,20.0
13828,0,210.13,12.46,20.0
13836,0,210.13,12.46,20.0
13853,0,210.13,12.46,20.0
13932,0,210.13,12.46,20.0
14042,0,210.13,12.46,20.0
14051,0,210.13,12.46,20.0
14058,0,210.13,12.46,20.0
14152,0,210.13,12.46,20.0
14168,0,210.13,12.46,20.0
14175,0,210.13,12.46,20.0
14262,0,210.13,12.46,20.0
14390,0,210.13,12.46,20.0
14409,0,210.13,12.46,20.0
14417,0,210.13,12.46,20.0
14482,0,210.13,12.46,20.0
14491,0,210.13,12.46,20.0
14499,0,210.13,12.46,20.0
14593,0,210.13,12.46,20.0
14702,0,210.13,12.46,20.0
14710,0,210.13,12.46,20.0
14718,0,210.13,12.46,20.0
14810,0,210.13,12.46,20.0
14915,0,210.13,12.46,20.0
14923,0,210.13,12.46,20.0
14931,0,210.13,12.46,20.0
15027,0,210.13,12.46,20.0
15035,0,210.13,12.46,20.0
15043,0,210.13,12.46,20.0
15140,0,210.13,12.46,20.0
15247,0,210.13,12.46,20.0
15257,0,210.13,12.46,20.0
15265,0,210.13,12.46,20.0
15358,0,210.13,12.46,20.0
15366,0,210.13,12.46,20.0
15373,0,210.13,12.46,20.0
15467,0,210.13,12.46,20.0
15575,0,210.13,12.46,20.0
15584,0,210.13,12.46,20.0
15604,0,210.13,12.46,20.0
15684,0,210.13,12.46,20.0
15793,0,210.13,12.46,20.0
15802,0,210.13,12.46,20.0
15809,0,210.13,12.46,20.0
15917,0,210.13,12.46,20.0
15925,0,210.13,12.46,20.0
15933,0,210.13,12.46,20.0
16012,0,210.13,12.46,20.0
16124,0,210.13,12.46,20.0
16132,0,210.13,12.46,20.0
16140,0,210.13,12.46,20.0
16230,0,210.13,12.46,20.0
16237,0,210.13,12.46,20.0
16246,0,210.13,12.46,20.0
16340,0,210.13,12.46,20.0
16450,0,210.13,12.46,20.0
16459,0,210.13,12.46,20.0
16466,0,210.13,12.46,20.0
16578,0,210.13,12.46,20.0
16667,0,210.13,12.46,20.0
16675,0,210.13,12.46,20.0
16683,0,210.13,12.46,20.0
16783,0,210.13,12.46,20.0
16792,0,210.13,12.46,20.0
16800,0,210.13,12.46,20.0
16885,0,210.13,12.46,20.0
17008,0,210.13,12.46,20.0
17016,0,210.13,12.46,20.0
17023,0,210.13,12.46,20.0
17107,0,210.13,12.46,20.0
17114,0,210.13,12.46,20.0
17122,0,210.13,12.46,20.0
17221,0,210.13,12.46,20.0
17324,0,210.13,12.46,20.0
17332,0,210.13,12.46,20.0
17340,0,210.13,12.46,20.0
17438,0,210.13,12.46,20.0
17546,0,210.13,12.46,20.0
17556,0,210.13,12.46,20.0
17575,0,210.13,12.46,20.0
17651,0,210.13,12.46,20.0
17660,0,210.13,12.46,20.0
17668,0,210.13,12.46,20.0
17769,0,210.13,12.46,20.0
17874,0,210.13,12.46,20.0
17894,0,210.13,12.46,20.0
17903,0,210.13,12.46,20.0
17983,0,210.13,12.46,20.0
17992,0,210.13,12.46,20.0
18002,0,210.13,12.46,20.0
18092,0,210.13,12.46,20.0
18205,0,210.13,12.46,20.0
18214,0,210.13,12.46,20.0
18222,0,210.13,12.46,20.0
18312,0,210.13,12.46,20.0
18417,0,210.13,12.46,20.0
18426,0,210.13,12.46,20.0
18435,0,210.13,12.46,20.0
18538,0,210.13,12.46,20.0
18547,0,210.13,12.46,20.0
18555,0,210.13,12.46,20.0
18651,0,210.13,12.46,20.0
18765,0,210.13,12.46,20.0
18774,0,210.13,12.46,20.0
18783,0,210.13,12.46,20.0
18869,0,210.13,12.46,20.0
18881,0,210.13,12.46,20.0
18889,0,210.13,12.46,20.0
18978,0,210.13,12.46,20.0
19077,0,210.13,12.46,20.0
19096,0,210.13,12.46,20.0
19103,0,210.13,12.46,20.0
19186,0,210.13,12.46,20.0
19296,0,210.13,12.46,20.0
19305,0,210.13,12.46,20.0
19312,0,210.13,12.46,20.0
19426,0,210.13,12.46,20.0
19434,0,210.13,12.46,20.0
19442,0,210.13,12.46,20.0
19530,0,210.13,12.46,20.0
19640,0,210.13,12.46,20.0
19650,0,210.13,12.46,20.0
19662,0,210.13,12.46,20.0
19732,0,210.13,12.46,20.0
19743,0,210.13,12.46,20.0
19750,0,210.13,12.46,20.0
19840,0,210.13,12.46,20.0
19969,0,210.13,12.46,20.0
19976,0,210.13,12.46,20.0
19984,0,210.13,12.46,20.0
20062,0,210.13,12.46,20.0
20168,0,210.13,12.46,20.0
20189,0,210.13,12.46,20.0
20197,0,210.13,12.46,20.0
20276,0,210.13,12.46,20.0
20286,0,210.13,12.46,20.0
20294,0,210.13,12.46,20.0
20393,0,210.13,12.46,20.0
20498,0,210.13,12.46,20.0
20515,0,210.13,12.46,20.0
20525,0,210.13,12.46,20.0
20611,0,210.13,12.46,20.0
20620,0,210.13,12.46,20.0
20629,0,210.13,12.46,20.0
20716,0,210.13,12.46,20.0
20827,0,210.13,12.46,20.0
20836,0,210.13,12.46,20.0
20846,0,210.13,12.46,20.0
20937,0,210.13,12.46,20.0
21044,0,210.13,12.46,20.0
21054,0,210.13,12.46,20.0
21063,0,210.13,12.46,20.0
21153,0,210.13,12.46,20.0
21164,0,210.13,12.46,20.0
21173,0,210.13,12.46,20.0
21260,0,210.13,12.46,20.0
21374,0,210.13,12.46,20.0
21384,0,210.13,12.46,20.0
21393,0,210.13,12.46,20.0
21482,0,210.13,12.46,20.0
21491,0,210.13,12.46,20.0
21503,0,210.13,12.46,20.0
21592,0,210.13,12.46,20.0
21704,0,210.13,12.46,20.0
21714,0,210.13,12.46,20.0
21723,0,210.13,12.46,20.0
21810,0,210.13,12.46,20.0
21922,0,210.13,12.46,20.0
21933,0,210.13,12.46,20.0
21942,0,210.13,12.46,20.0
22025,0,210.13,12.46,20.0
22035,0,210.13,12.46,20.0
22044,0,210.13,12.46,20.0
22138,0,210.13,12.46,20.0
22246,0,210.13,12.46,20.0
22255,0,210.13,12.46,20.0
22265,0,210.13,12.46,20.0
22354,0,210.13,12.46,20.0
22364,0,210.13,12.46,20.0
22373,0,210.13,12.46,20.0
22467,0,210.13,12.46,20.0
22576,0,210.13,12.46,20.0
22586,0,210.13,12.46,20.0
22595,0,210.13,12.46,20.0
22686,0,210.13,12.46,20.0
22799,0,210.13,12.46,20.0
22811,0,210.13,12.46,20.0
22820,0,210.13,12.46,20.0
22908,0,210.13,12.46,20.0
22919,0,210.13,12.46,20.0
22931,0,210.13,12.46,20.0
23012,0,210.13,12.46,20.0
23137,0,210.13,12.46,20.0
23147,0,210.13,12.46,20.0
23157,0,210.13,12.46,20.0
23232,0,210.13,12.46,20.0
23244,0,210.13,12.46,20.0
23254,0,210.13,12.46,20.0
23344,0,210.13,12.46,20.0
23454,0,210.13,12.46,20.0
23464,0,210.13,12.46,20.0
23474,0,210.13,12.46,20.0
23564,0,210.13,12.46,20.0
23668,0,210.13,12.46,20.0
23679,0,210.13,12.46,20.0
23688,0,210.13,12.46,20.0
23779,0,210.13,12.46,20.0
23789,0,210.13,12.46,20.0
23801,0,210.13,12.46,20.0
23885,0,210.13,12.46,20.0
23997,0,210.13,12.46,20.0
24006,0,210.13,12.46,20.0
24016,0,210.13,12.46,20.0
24113,0,210.13,12.46,20.0
24123,0,210.13,12.46,20.0
24132,0,210.13,12.46,20.0
24217,0,210.13,12.46,20.0
24327,0,210.13,12.46,20.0
24337,0,210.13,12.46,20.0
24356,0,210.13,12.46,20.0
24437,0,210.13,12.46,20.0
24542,0,210.13,12.46,20.0
24553,0,210.13,12.46,20.0
24563,0,210.13,12.46,20.0
24671,0,210.13,12.46,20.0
24681,0,210.13,12.46,20.0
24691,0,210.13,12.46,20.0
24762,0,210.13,12.46,20.0
24870,0,210.13,12.46,20.0
24881,0,210.13,12.46,20.0
24890,0,210.13,12.46,20.0
24982,0,210.13,12.46,20.0
24991,0,210.13,12.46,20.0
25001,0,210.13,12.46,20.0
25092,0,210.13,12.46,20.0
25102,0,210.13,12.46,20.0
25114,0,210.13,12.46,20.0
25221,0,210.13,12.46,20.0
25313,0,210.13,12.46,20.0
25323,0,210.13,12.46,20.0
25335,0,210.13,12.46,20.0
