Time (ms),Conductance,X,Y,Z
39993,0,193.6,3.28,-34.0
39993,0,193.6,3.28,-34.0
39993,0,193.6,3.28,-34.0
40058,0,193.6,3.28,-34.0
40120,0,193.6,3.28,-34.0
40120,0,193.6,3.28,-34.0
40121,0,193.6,3.28,-34.0
40183,0,193.6,3.28,-34.0
40248,0,193.6,3.28,-34.0
40249,0,193.6,3.28,-34.0
40249,0,193.6,3.28,-34.0
40308,0,193.6,3.28,-34.0
40368,0,193.6,3.28,-34.0
40433,0,193.6,3.28,-34.0
40497,0,193.6,3.28,-34.0
40561,0,193.6,3.28,-34.0
40623,0,193.6,3.28,-34.0
40689,0,193.6,3.28,-34.0
40746,0,193.6,3.28,-34.0
40808,0,193.6,3.28,-34.0
40868,0,193.6,3.28,-34.0
40934,0,193.6,3.28,-34.0
40994,0,193.6,3.28,-34.0
41059,0,193.6,3.28,-34.0
41123,0,193.6,3.28,-34.0
41183,0,193.6,3.28,-34.0
41243,0,193.6,3.28,-34.0
41312,0,193.6,3.28,-34.0
41376,0,193.6,3.28,-34.0
41434,0,193.6,3.28,-34.0
41498,0,193.6,3.28,-34.0
41562,0,193.6,3.28,-34.0
41622,0,193.6,3.28,-34.0
41682,0,193.6,3.28,-34.0
41743,0,193.6,3.28,-34.0
41808,0,193.6,3.28,-34.0
41869,0,193.6,3.28,-34.0
41933,0,193.6,3.28,-34.0
41998,0,193.6,3.28,-34.0
42064,0,193.6,3.28,-34.0
42118,0,193.6,3.28,-34.0
42182,0,193.6,3.28,-34.0
42243,0,193.6,3.28,-34.0
42309,0,193.6,3.28,-34.0
42368,0,193.6,3.28,-34.0
42437,0,193.6,3.28,-34.0
42495,0,193.6,3.28,-34.0
42559,0,193.6,3.28,-34.0
42618,0,193.6,3.28,-34.0
42681,0,193.6,3.28,-34.0
42749,0,193.6,3.28,-34.0
42814,0,193.6,3.28,-34.0
42871,0,193.6,3.28,-34.0
42942,0,193.6,3.28,-34.0
42993,0,193.6,3.28,-34.0
43064,0,193.6,3.28,-34.0
43123,0,193.6,3.28,-34.0
43193,0,193.6,3.28,-34.0
43250,0,193.6,3.28,-34.0
43320,0,193.6,3.28,-34.0
43375,0,193.6,3.28,-34.0
43439,0,193.6,3.28,-34.0
43498,0,193.6,3.28,-34.0
43565,0,193.6,3.28,-34.0
43620,0,193.6,3.28,-34.0
43691,0,193.6,3.28,-34.0
43747,0,193.6,3.28,-34.0
43816,0,193.6,3.28,-34.0
43873,0,193.6,3.28,-34.0
43944,0,193.6,3.28,-34.0
44000,0,193.6,3.28,-34.0
44073,0,193.6,3.28,-34.0
